job_id,source,company,title,location,description_head,label_is_tech,label_is_senior,label_location_class,label_sponsorship_block,label_min_years,label_note
93f1b101-57ae-4ef2-8857-45990e20fa3f,greenhouse,pmc,PMC: Principal Analytic Engineer,California - Los Angeles Office,"PMC is seeking a Senior Analytic Engineer to help shape how data is sourced, integrated, and structured within our data warehouse, ensuring it is consistent, trusted, and usable for decision-making across PMC. This role sits at the intersection of analytics engineering and data engineering, with responsibility for helping build and maintain the data models, transformation workflows, and quality st",y,y,us,,,
29c03d39-4ea2-46c1-b853-9a0f8329e229,greenhouse,roku,"Senior Software Engineer, Agentic AI","Cambridge, United Kingdom","## Teamwork makes the stream work. ## Roku is changing how the world watches TV Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we've set our sights on powering every television in the world. Roku pioneered streaming to the TV. Our mission is to be the TV streaming platform that connects the entire TV ecosystem. We connect consumers to the content they love, enable cont",n,y,non_us,,,
4ac26baa-020f-4f0d-aee5-fc9e6f7928b2,lever,aledade,Senior Software Engineer II - Ingestion AI Engineer,"Remote, United States","Within Data Ingestion at Aledade we have two major problems: 1) Scale, 2) Variability. As an Ingestion AI Engineer at Aledade, you will be focused on the variability problem. Leveraging cutting edge AI tools you will design systems that handle the variability of data received from external sources. Within healthcare, while there are format standards, they are loosely followed and in many cases for",y,y,us,,,
61dba2d1-d0ff-41a5-8d59-6ea644337e82,greenhouse,prolificacademicltd,"France Residents - Survey Participants - Nîmes, France",Remote,"## Survey Participants - France ## About Prolific Prolific is not just another player in the AI space – we are building the biggest pool of quality human data in the world. Over 35,000 AI developers, researchers, and organizations use Prolific to gather data from paid study participants with a wide variety of experiences, knowledge, and skills. ## The role We are looking for Study Participant",n,n,non_us,,,
9b8017c1-497b-4b53-becd-cfcdb0c1c8e9,greenhouse,pedsplustemplate,Pediatrics Plus Hiring Event,"Arkansas, United States",,n,n,us,,,
d48c949c-ca85-43d3-a5ba-9294a063fde8,ashby,solace,Associate Data Analyst (College Grad 2027),"Redwood City, CA","## About Solace Healthcare in the U.S. is fundamentally broken. The system is so complex that 88% of U.S. adults do not have the health literacy necessary to navigate it without help. Solace cuts through the red tape of healthcare by pairing patients with expert advocates and giving them the tools to make better decisions—and get better outcomes. We're a Series C startup, founded in 2022 and bac",y,n,us,,,
e92bfb22-df49-4748-b05b-800248087431,greenhouse,virtru,Senior Full Stack Engineer,"Washington, DC - Remote","## About Virtru: While the rest of the security industry obsesses over locking data down to prevent it from being lost or stolen, we're doing something fundamentally different at Virtru. We're setting data free so that you can intentionally share it with others, but without sacrificing security, privacy, or control. We've created both a suite of powerful data protection applications and an open",y,y,us,,,
2455d94a-36e5-42ad-88a4-c4d88052e9fc,greenhouse,vast,"Mechanical Engineer I, Avionics, Haven","Long Beach, California, United States","Vast is developing next-generation space stations and space infrastructure using an incremental, hardware-rich, and low-cost approach. Vast is rapidly developing its multi-module Haven Station to ensure a continuous human presence in space for America and its allies, enabling advanced microgravity research and manufacturing, and unlocking a new space economy for government, corporate, and private",n,n,us,,,
6d05ea4d-a24e-4433-9000-fa2c1f95b8c4,lever,system1,Lead Product Manager - AI Agents & Emerging Products,"Los Angeles, CA","System1 is building the next generation of AI Agent–powered consumer products — and we’re looking for a Lead Product Manager to take the helm. You’ll drive our most ambitious AI initiatives from concept to commercialization, blending hands-on product incubation with P&L ownership. This is a high-visibility, entrepreneurial role for a hands-on builder who can validate fast, ship prototypes, and gro",n,y,us,,,
c610a518-41b8-4dbd-b4d1-f3c09395bf13,workday,capitalone.wd12.myworkdayjobs.com|capitalone|Capital_One,"Principal Associate, Data Scientist - People Strategy & Analytics","McLean, VA","Data is at the center of everything we do. As a startup, we disrupted the credit card industry by individually personalizing every credit card offer using statistical modeling and the relational database, cutting edge technology in 1988! Fast-forward a few years, and this little innovation and our passion for data has skyrocketed us to a Fortune 200 company and a leader in the world of data-driven",y,y,us,,,
23cd9113-0f8c-411e-8f5d-7d7e17a9da08,greenhouse,trace3,Regional Principal Security Solutions Architect | Wiz/PAN/CrowdStrike (Remote),"Irvine, CA, United States","Who is Trace3 ? Trace3 is a leading Transformative IT Authority, providing unique technology solutions and consulting services to our clients. Equipped with elite engineering and dynamic innovation, we empower IT executives and their organizations to achieve competitive advantage through a process of Integrate, Automate, Innovate. Our culture at Trace3 embodies the spirit of a startup with the a",y,y,us,,,
f118b5eb-43dc-4176-af46-3d72cb7c6733,greenhouse,speechify,"Software Engineer, Data Infrastructure & Acquisition - Hamburg, Germany","Hamburg, Germany","The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Ex",y,n,non_us,,,
ca557827-57ea-4dc6-8601-655ed88142c0,greenhouse,heygen,"Tech Lead, AI Compute Infrastructure","Los Angeles, Palo Alto, San Francisco, Toronto, Singapore","## About HeyGen At HeyGen, our mission is to make visual storytelling accessible to all. Over the last decade, visual content has become the preferred method of information creation, consumption, and retention. But the ability to create such content, in particular videos, continues to be costly and challenging to scale. Our ambition is to build technology that equips more people with the power to",y,y,unknown,,,Locations span US and non-US; excerpt does not establish a single work location.
2009d5d4-3562-41ed-8a22-efc961b79cfb,lever,usasurveyjob,Work at Home Data Entry Agent - Part Time,"Newmarket, Ontario","Earn at Home by Taking Polls - Data Entry Clerk - Customer Service Rep - Work at Home & Part Time We are looking for people nationwide to participate in polls - Apply ASAP! We offer you the opportunity to earn extra income from home (teleworking) and also to decide your own participation schedule. At this job, you will be performing various tasks such as data entry, performing email response, re",n,n,non_us,,,
d7baa94e-8f31-42c4-a7aa-6bc6567a88f0,ashby,twelve-labs,Business Systems & Analytics Lead,San Francisco,"## Who we are Video is 90% of the world's data. Most of it is invisible to machines. TwelveLabs builds the intelligence layer to change that. Our multimodal AI models understand video the way humans do — across sight, sound, and motion — and power production-scale AI workloads across media, entertainment, sports, security, and government. We have raised more than $210 million from NEA, Radical V",n,y,us,,,
8bec9254-7957-40af-b6d4-6361959f435f,greenhouse,stateroadah,"Relief Veterinarian - Alma, MI - Consistent Mondays","Alma, Michigan, United States","## Relief Veterinarian Opportunity | Alma, MI State Road Animal Hospital has been a trusted part of the Alma community for over 60 years. What began as a humble, one-doctor practice with a wood stove has grown into a modern, multi-doctor hospital offering a variety of veterinary services. We are looking for a relief veterinarian to join us on Mondays for the foreseeable future. You’ll work with",n,n,us,,,
708dd0e1-56c2-4b91-b769-dccdfa3e10d2,ashby,openai,Academic Research Partnerships & Programs Lead,San Francisco,"## About the role We are building a higher education researcher motion that helps funded labs adopt OpenAI across core research workflows. This role will develop relationships with principal investigators, researchers, research software engineers, research computing teams, and university technology leaders, then translate high-value use cases into sustained Pro, Codex, API, and ChatGPT Edu usage.",n,y,us,,,
db98515d-d588-448b-8c58-cf33dae4bc09,greenhouse,simpsongumpertzheger,"Consulting Engineer, Building Technology","Waltham, Massachusetts, United States","## Do you want to help engineer what’s next? Simpson Gumpertz & Heger (SGH) is a national engineering firm committed to delivering holistic advice for our clients’ most complex challenges. We leverage our collective and diverse experience, technical expertise, and industry knowledge of structures and building enclosures, advanced analysis, performance & code consulting, and applied science & rese",n,n,us,,,
4bdc916a-f4de-4136-b5ee-ea6abd951c93,lever,provectus,"Associate Go to Market (GTM) Partnerships & Alliances Manager – AI Consulting Solutions (AWS, Anthropic partner)","Philadelphia, Pennsylvania","We’re seeking an energetic Business Development Manager to join our growing team and help drive market expansion. This is a hunter-oriented role focused on developing pipeline, generating new opportunities, and engaging with mid-market and enterprise prospects. You’ll work closely with leadership but operate with autonomy — this hire is for someone who proactively finds and closes opportunities ra",n,y,us,,,
8899fc79-9d5e-49c5-b70f-85d17488ff6d,workday,capitalone.wd12.myworkdayjobs.com|capitalone|Capital_One,Lead Software Development Engineer - Services,"London, Eng","## About this role Capital One’s mission is to change banking for good by bringing humanity, ingenuity and simplicity to banking. Sitting at the core of such values is our Software Engineering department whose primary role is to be an enabler of our ambitions. Capital One is looking for a Senior Software Development Engineer to join a backend team, based in our London office on a hybrid basis.",y,y,non_us,,,
58cc02c1-7540-4e25-9672-01cad5d34537,greenhouse,eh2,Staff Project Manager - Spain,"Remote, Europe","Electric Hydrogen’s mission is to decarbonize our world! Our outstanding people deliver creative decarbonization energy solutions to our customers. We are seeking a Staff Project Manager to lead the execution of our European electrolysis plant projects. We are looking for an experienced technical leader who is seeking a challenge and wants to make a major impact. In this role, you will serve as",n,y,non_us,,,
09d1e118-0a39-46b2-a489-00537cfb71d4,lever,usasurveyjob,Part Time Data Entry Clerk - Survey Panelist,"Corrientes, Corrientes","Earn from Home Panelist Program - Customer Service Rep - Data Entry Clerk - Work from Home & Part-time We are currently trying to find on-line assistance in our work from home Panelist Program. This is a legitimate opportunity for somebody who enjoys sharing viewpoints regarding products, services and trends in todays market area. As a Team Member, you will be doing numerous jobs such as online d",n,n,us,,,
6dcf976c-18c9-44e0-9cb3-94b0aceb0fad,greenhouse,quberesearchandtechnologies,"2027 – Graduate or Internship, Infrastructure Engineer ","London, Paris","EMEA 2027 – Graduate or Internship, Infrastructure Engineer Location: London, Paris Programme duration: 3–6-month internship, 12-month industrial placement or graduate position Who qualifies: Penultimate or final-year students completing a bachelor’s or master’s degree Qube Research & Technologies (QRT) is a global quantitative and systematic investment manager operating across liquid asset c",y,n,non_us,,,
45411e7b-90c2-4a97-a1e6-2496ede45d05,greenhouse,coalition,"Senior Software Engineer, Underwriting","Any location, Canada","## About us Coalition is the world's first Active Insurance provider designed to help prevent digital risk before it strikes. Founded in 2017, Coalition combines comprehensive insurance coverage and innovative cybersecurity tools to help businesses manage and mitigate potential cyberattacks. Opportunities to make an impact with bold thinking are real—and happening daily at Coalition. ## About t",y,y,non_us,,,
598ad9ad-5dff-47cd-bc21-1c11c1bdf594,lever,oowlish,Full Stack Engineer (Vue + Nest),"Brasília, Federal District, Brazil","## Join Our Team Oowlish, one of Latin America's rapidly expanding software development companies, is seeking experienced technology professionals to enhance our diverse and vibrant team. As a valued member of Oowlish, you will collaborate with premier clients from the United States and Europe, contributing to pioneering digital solutions. Our commitment to creating a nurturing work environment",y,n,non_us,,,
67594eba-85b4-4efb-a3b9-7cebf4506817,greenhouse,codeandtheory,"Engineer, AEM Back-end (India)","Bengaluru, Karnataka, India","We are seeking a motivated AEM Junior Developer to support development and maintenance of Adobe Experience Manager applications. The candidate will work with senior developers and architects to build components, troubleshoot issues, and participate in cloud deployments and modern AI-assisted development workflows. This role is ideal for developers looking to grow expertise in AEM, Java developmen",y,n,non_us,,,
53bcb5dc-7661-4b08-adb5-5304a21f293b,greenhouse,ripple,Staff Full-Stack Software Engineer (.NET & Azure),"Chicago, Illinois, United States","At Ripple, we’re building a world where value moves like information does today. It’s big, it’s bold, and we’re already doing it. Through our crypto solutions for financial institutions, businesses, governments and developers, we are improving the global financial system and creating greater economic fairness and opportunity for more people, in more places around the world. And we get to do the be",y,y,us,,,
58368ac7-9468-4189-aeb8-3e258635469a,greenhouse,altentechnologyusa,Systems Engineer (Ref. L-2619),"Greensboro, NC","We’re ALTEN Technology USA, an engineering company helping clients bring groundbreaking ideas to life—from advancing space exploration and life-saving medical devices to building autonomous electric vehicles. With 3,000+ experts across North America, we partner with leading companies in aerospace, medical devices, robotics, automotive, commercial vehicles, EVs, rail, and more. As part of the glob",y,n,us,,,Systems engineering discipline is not specified.
6f290612-ac96-4bbf-80d3-eceb15f0ca06,greenhouse,samsungsemiconductor,"Staff Engineer, Thermal","San Jose, California, United States","Please Note: To provide the best candidate experience amidst our high application volumes, each candidate is limited to 10 applications across all open jobs within a 6-month period. Advancing the World’s Technology Together Our technology solutions power the tools you use every day--including smartphones, electric vehicles, hyperscale data centers, IoT devices, and so much more. Here, you’ll ha",n,y,us,,,
b3a0db52-7d0d-4c04-89d1-10284607b4c7,ashby,blackbox-strategies,HubSpot Solutions Architect,Remote,"## HubSpot Solutions Architect (Contract) ## Overview We’re seeking a senior HubSpot contractor to lead a one-time, end-to-end implementation of HubSpot across CRM, Marketing, Sales, and Service Hubs. This role owns platform architecture, configuration, automation, and handoff to a production-ready state. You will work closely with internal stakeholders and the client to design and deploy a sca",y,y,unknown,,,"HubSpot implementation architecture is technical configuration, not software engineering."
9b74d0a3-90f3-4e47-877b-da340746db30,greenhouse,andurilindustries,"Financial Analyst II, Connected Warfare","Costa Mesa, California, United States; Seattle, Washington, United States; Washington, District of Columbia, United States","Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the defense industry, Anduril is changing how military systems are designed, built and sold. Anduril’s family of systems is powered by Lattice OS, a",n,y,us,,,
3a7ba31f-108b-4cc8-9b6f-d1c8c4e7c51e,lever,cgsfederal,Auditor,"Boston, MA","Auditor Employment Type: Full-Time, Mid-Level Department: Financial CGS is seeking a highly skilled Auditor to provide general auditing and accounting services in support of fraud investigations involving potentially complex financial transactions and complex organizations attempting to evade detection. The ideal candidate will develop, coordinate, and draft technical audit guidelines, is profi",n,n,us,,,
3567d2f9-a48b-43fd-aed3-2d750b7c910d,greenhouse,canonical,Software Architect - Containers / Virtualisation,Home Based - Americas; Home based - EMEA,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The",y,n,unknown,,,
